tree_ID,year,treatment,assessment,block,family,class,compound,mass_type,mass
1145,2019,EMF,pre_rust,1,ENDO-159,diterpene,levopiramic,dw,30.738
1145,2019,EMF,pre_rust,1,ENDO-159,diterpene,sandaracopiramic,dw,3.619
1145,2019,EMF,pre_rust,1,ENDO-159,diterpene,neoabietic,dw,0.318
1145,2019,EMF,pre_rust,1,ENDO-159,diterpene,palustric,dw,2.034
1145,2019,EMF,pre_rust,1,ENDO-159,diterpene,abietic,dw,1.423
1146,2019,EMF,pre_rust,1,ENDO-157,diterpene,dehydroabietic,dw,0.26
1146,2019,EMF,pre_rust,1,ENDO-157,diterpene,levopiramic,dw,6.243
1146,2019,EMF,pre_rust,1,ENDO-157,diterpene,sandaracopiramic,dw,1.665
1146,2019,EMF,pre_rust,1,ENDO-157,diterpene,neoabietic,dw,0.234
1146,2019,EMF,pre_rust,1,ENDO-157,diterpene,palustric,dw,1.78
1146,2019,EMF,pre_rust,1,ENDO-157,diterpene,abietic,dw,0.7
1148,2019,EMF,pre_rust,1,ENDO-157,diterpene,dehydroabietic,dw,0.524
1148,2019,EMF,pre_rust,1,ENDO-157,diterpene,levopiramic,dw,15.226
1148,2019,EMF,pre_rust,1,ENDO-157,diterpene,sandaracopiramic,dw,5.314
1148,2019,EMF,pre_rust,1,ENDO-157,diterpene,neoabietic,dw,0.47
1148,2019,EMF,pre_rust,1,ENDO-157,diterpene,palustric,dw,3.194
1148,2019,EMF,pre_rust,1,ENDO-157,diterpene,abietic,dw,2.806
1155,2019,EMF,pre_rust,1,ENDO-155,diterpene,dehydroabietic,dw,0.304
1155,2019,EMF,pre_rust,1,ENDO-155,diterpene,levopiramic,dw,38.539
1155,2019,EMF,pre_rust,1,ENDO-155,diterpene,sandaracopiramic,dw,1.992
1155,2019,EMF,pre_rust,1,ENDO-155,diterpene,neoabietic,dw,0.479
1155,2019,EMF,pre_rust,1,ENDO-155,diterpene,palustric,dw,3.39
1155,2019,EMF,pre_rust,1,ENDO-155,diterpene,abietic,dw,1.26
1156,2019,EMF,pre_rust,1,ENDO-155,diterpene,dehydroabietic,dw,0.337
1156,2019,EMF,pre_rust,1,ENDO-155,diterpene,levopiramic,dw,11.23
1156,2019,EMF,pre_rust,1,ENDO-155,diterpene,sandaracopiramic,dw,1.568
1156,2019,EMF,pre_rust,1,ENDO-155,diterpene,neoabietic,dw,0.687
1156,2019,EMF,pre_rust,1,ENDO-155,diterpene,palustric,dw,4.265
1156,2019,EMF,pre_rust,1,ENDO-155,diterpene,abietic,dw,3.947
1158,2019,EMF,pre_rust,1,ENDO-160,diterpene,dehydroabietic,dw,0.303
1158,2019,EMF,pre_rust,1,ENDO-160,diterpene,levopiramic,dw,40.353
1158,2019,EMF,pre_rust,1,ENDO-160,diterpene,sandaracopiramic,dw,3.426
1158,2019,EMF,pre_rust,1,ENDO-160,diterpene,neoabietic,dw,0.353
1158,2019,EMF,pre_rust,1,ENDO-160,diterpene,palustric,dw,2.283
1158,2019,EMF,pre_rust,1,ENDO-160,diterpene,abietic,dw,0.903
1161,2019,EMF,pre_rust,1,ENDO-160,diterpene,dehydroabietic,dw,0.341
1161,2019,EMF,pre_rust,1,ENDO-160,diterpene,levopiramic,dw,14.411
1161,2019,EMF,pre_rust,1,ENDO-160,diterpene,sandaracopiramic,dw,3.742
1161,2019,EMF,pre_rust,1,ENDO-160,diterpene,neoabietic,dw,0.268
1161,2019,EMF,pre_rust,1,ENDO-160,diterpene,palustric,dw,1.512
1161,2019,EMF,pre_rust,1,ENDO-160,diterpene,abietic,dw,0.994
1164,2019,EMF,pre_rust,2,ENDO-155,diterpene,dehydroabietic,dw,0.218
1164,2019,EMF,pre_rust,2,ENDO-155,diterpene,levopiramic,dw,22.595
1164,2019,EMF,pre_rust,2,ENDO-155,diterpene,sandaracopiramic,dw,1.744
1164,2019,EMF,pre_rust,2,ENDO-155,diterpene,neoabietic,dw,0.238
1164,2019,EMF,pre_rust,2,ENDO-155,diterpene,palustric,dw,1.723
1164,2019,EMF,pre_rust,2,ENDO-155,diterpene,abietic,dw,0.606
1166,2019,EMF,pre_rust,2,ENDO-155,diterpene,dehydroabietic,dw,0.307
1166,2019,EMF,pre_rust,2,ENDO-155,diterpene,levopiramic,dw,16.095
1166,2019,EMF,pre_rust,2,ENDO-155,diterpene,sandaracopiramic,dw,1.568
1166,2019,EMF,pre_rust,2,ENDO-155,diterpene,neoabietic,dw,0.376
1166,2019,EMF,pre_rust,2,ENDO-155,diterpene,palustric,dw,2.758
1166,2019,EMF,pre_rust,2,ENDO-155,diterpene,abietic,dw,0.812
1169,2019,EMF,pre_rust,2,ENDO-159,diterpene,dehydroabietic,dw,0.326
1169,2019,EMF,pre_rust,2,ENDO-159,diterpene,levopiramic,dw,32.631
1169,2019,EMF,pre_rust,2,ENDO-159,diterpene,sandaracopiramic,dw,3.245
1169,2019,EMF,pre_rust,2,ENDO-159,diterpene,neoabietic,dw,0.128
1169,2019,EMF,pre_rust,2,ENDO-159,diterpene,palustric,dw,0.69
1169,2019,EMF,pre_rust,2,ENDO-159,diterpene,abietic,dw,0.664
1170,2019,EMF,pre_rust,2,ENDO-159,diterpene,dehydroabietic,dw,0.27
1170,2019,EMF,pre_rust,2,ENDO-159,diterpene,levopiramic,dw,16.467
1170,2019,EMF,pre_rust,2,ENDO-159,diterpene,sandaracopiramic,dw,2.87
1170,2019,EMF,pre_rust,2,ENDO-159,diterpene,neoabietic,dw,0.263
1170,2019,EMF,pre_rust,2,ENDO-159,diterpene,palustric,dw,1.472
1170,2019,EMF,pre_rust,2,ENDO-159,diterpene,abietic,dw,1.565
1176,2019,EMF,pre_rust,2,ENDO-160,diterpene,dehydroabietic,dw,0.214
1176,2019,EMF,pre_rust,2,ENDO-160,diterpene,levopiramic,dw,25.875
1176,2019,EMF,pre_rust,2,ENDO-160,diterpene,sandaracopiramic,dw,2.308
1176,2019,EMF,pre_rust,2,ENDO-160,diterpene,neoabietic,dw,0.156
1176,2019,EMF,pre_rust,2,ENDO-160,diterpene,palustric,dw,0.997
1176,2019,EMF,pre_rust,2,ENDO-160,diterpene,abietic,dw,0.489
1177,2019,EMF,pre_rust,2,ENDO-160,diterpene,dehydroabietic,dw,0.518
1177,2019,EMF,pre_rust,2,ENDO-160,diterpene,levopiramic,dw,14.743
1177,2019,EMF,pre_rust,2,ENDO-160,diterpene,sandaracopiramic,dw,4.636
1177,2019,EMF,pre_rust,2,ENDO-160,diterpene,neoabietic,dw,0.437
1177,2019,EMF,pre_rust,2,ENDO-160,diterpene,palustric,dw,2.805
1177,2019,EMF,pre_rust,2,ENDO-160,diterpene,abietic,dw,1.445
1181,2019,EMF,pre_rust,2,ENDO-158,diterpene,dehydroabietic,dw,0.322
1181,2019,EMF,pre_rust,2,ENDO-158,diterpene,levopiramic,dw,14.985
1181,2019,EMF,pre_rust,2,ENDO-158,diterpene,sandaracopiramic,dw,2.818
1181,2019,EMF,pre_rust,2,ENDO-158,diterpene,neoabietic,dw,0.326
1181,2019,EMF,pre_rust,2,ENDO-158,diterpene,palustric,dw,1.765
1181,2019,EMF,pre_rust,2,ENDO-158,diterpene,abietic,dw,1.129
1183,2019,EMF,pre_rust,2,ENDO-158,diterpene,dehydroabietic,dw,0.485
1183,2019,EMF,pre_rust,2,ENDO-158,diterpene,levopiramic,dw,19.579
1183,2019,EMF,pre_rust,2,ENDO-158,diterpene,sandaracopiramic,dw,3.549
1183,2019,EMF,pre_rust,2,ENDO-158,diterpene,neoabietic,dw,0.487
1183,2019,EMF,pre_rust,2,ENDO-158,diterpene,palustric,dw,2.865
1183,2019,EMF,pre_rust,2,ENDO-158,diterpene,abietic,dw,2.227
1185,2019,EMF,pre_rust,2,ENDO-156,diterpene,dehydroabietic,dw,0.394
1185,2019,EMF,pre_rust,2,ENDO-156,diterpene,levopiramic,dw,15.27
1185,2019,EMF,pre_rust,2,ENDO-156,diterpene,sandaracopiramic,dw,2.406
1185,2019,EMF,pre_rust,2,ENDO-156,diterpene,neoabietic,dw,0.195
1185,2019,EMF,pre_rust,2,ENDO-156,diterpene,palustric,dw,1.207
1185,2019,EMF,pre_rust,2,ENDO-156,diterpene,abietic,dw,0.53
1188,2019,EMF,pre_rust,2,ENDO-156,diterpene,dehydroabietic,dw,0.38
1188,2019,EMF,pre_rust,2,ENDO-156,diterpene,levopiramic,dw,22.934
1188,2019,EMF,pre_rust,2,ENDO-156,diterpene,sandaracopiramic,dw,3.138
1188,2019,EMF,pre_rust,2,ENDO-156,diterpene,neoabietic,dw,0.246
1188,2019,EMF,pre_rust,2,ENDO-156,diterpene,palustric,dw,1.597
1188,2019,EMF,pre_rust,2,ENDO-156,diterpene,abietic,dw,0.612
1191,2019,EMF,pre_rust,2,ENDO-157,diterpene,dehydroabietic,dw,0.188
1191,2019,EMF,pre_rust,2,ENDO-157,diterpene,levopiramic,dw,19.286
1191,2019,EMF,pre_rust,2,ENDO-157,diterpene,sandaracopiramic,dw,1.406
1191,2019,EMF,pre_rust,2,ENDO-157,diterpene,neoabietic,dw,0.304
1191,2019,EMF,pre_rust,2,ENDO-157,diterpene,palustric,dw,1.96
1191,2019,EMF,pre_rust,2,ENDO-157,diterpene,abietic,dw,1.485
1193,2019,EMF,pre_rust,2,ENDO-157,diterpene,dehydroabietic,dw,0.281
1193,2019,EMF,pre_rust,2,ENDO-157,diterpene,levopiramic,dw,43.031
1193,2019,EMF,pre_rust,2,ENDO-157,diterpene,sandaracopiramic,dw,1.652
1193,2019,EMF,pre_rust,2,ENDO-157,diterpene,neoabietic,dw,0.268
1193,2019,EMF,pre_rust,2,ENDO-157,diterpene,palustric,dw,2.021
1193,2019,EMF,pre_rust,2,ENDO-157,diterpene,abietic,dw,0.689
1194,2019,EMF,pre_rust,3,ENDO-155,diterpene,dehydroabietic,dw,0.3
1194,2019,EMF,pre_rust,3,ENDO-155,diterpene,levopiramic,dw,33.526
1194,2019,EMF,pre_rust,3,ENDO-155,diterpene,sandaracopiramic,dw,1.024
1194,2019,EMF,pre_rust,3,ENDO-155,diterpene,neoabietic,dw,0.47
1194,2019,EMF,pre_rust,3,ENDO-155,diterpene,palustric,dw,3.153
1194,2019,EMF,pre_rust,3,ENDO-155,diterpene,abietic,dw,2.194
1197,2019,EMF,pre_rust,3,ENDO-155,diterpene,dehydroabietic,dw,0.315
1197,2019,EMF,pre_rust,3,ENDO-155,diterpene,levopiramic,dw,26.14
1197,2019,EMF,pre_rust,3,ENDO-155,diterpene,sandaracopiramic,dw,1.47
1197,2019,EMF,pre_rust,3,ENDO-155,diterpene,neoabietic,dw,0.527
1197,2019,EMF,pre_rust,3,ENDO-155,diterpene,palustric,dw,3.348
1197,2019,EMF,pre_rust,3,ENDO-155,diterpene,abietic,dw,2.806
1202,2019,EMF,pre_rust,3,ENDO-157,diterpene,dehydroabietic,dw,0.217
1202,2019,EMF,pre_rust,3,ENDO-157,diterpene,levopiramic,dw,25.24
1202,2019,EMF,pre_rust,3,ENDO-157,diterpene,sandaracopiramic,dw,1.418
1202,2019,EMF,pre_rust,3,ENDO-157,diterpene,neoabietic,dw,0.311
1202,2019,EMF,pre_rust,3,ENDO-157,diterpene,palustric,dw,2.466
1202,2019,EMF,pre_rust,3,ENDO-157,diterpene,abietic,dw,0.587
1204,2019,EMF,pre_rust,3,ENDO-157,diterpene,dehydroabietic,dw,0.298
1204,2019,EMF,pre_rust,3,ENDO-157,diterpene,levopiramic,dw,8.733
1204,2019,EMF,pre_rust,3,ENDO-157,diterpene,sandaracopiramic,dw,2.417
1204,2019,EMF,pre_rust,3,ENDO-157,diterpene,neoabietic,dw,0.375
1204,2019,EMF,pre_rust,3,ENDO-157,diterpene,palustric,dw,2.701
1204,2019,EMF,pre_rust,3,ENDO-157,diterpene,abietic,dw,0.687
1205,2019,EMF,pre_rust,3,ENDO-159,diterpene,dehydroabietic,dw,0.344
1205,2019,EMF,pre_rust,3,ENDO-159,diterpene,levopiramic,dw,13.624
1205,2019,EMF,pre_rust,3,ENDO-159,diterpene,sandaracopiramic,dw,3.773
1205,2019,EMF,pre_rust,3,ENDO-159,diterpene,neoabietic,dw,0.276
1205,2019,EMF,pre_rust,3,ENDO-159,diterpene,palustric,dw,1.667
1205,2019,EMF,pre_rust,3,ENDO-159,diterpene,abietic,dw,1.283
1208,2019,EMF,pre_rust,3,ENDO-159,diterpene,dehydroabietic,dw,0.295
1208,2019,EMF,pre_rust,3,ENDO-159,diterpene,levopiramic,dw,35.894
1208,2019,EMF,pre_rust,3,ENDO-159,diterpene,sandaracopiramic,dw,2.917
1208,2019,EMF,pre_rust,3,ENDO-159,diterpene,neoabietic,dw,0.276
1208,2019,EMF,pre_rust,3,ENDO-159,diterpene,palustric,dw,1.354
1208,2019,EMF,pre_rust,3,ENDO-159,diterpene,abietic,dw,1.407
1211,2019,EMF,pre_rust,3,ENDO-158,diterpene,dehydroabietic,dw,0.401
1211,2019,EMF,pre_rust,3,ENDO-158,diterpene,levopiramic,dw,28.477
1211,2019,EMF,pre_rust,3,ENDO-158,diterpene,sandaracopiramic,dw,3.531
1211,2019,EMF,pre_rust,3,ENDO-158,diterpene,neoabietic,dw,0.566
1211,2019,EMF,pre_rust,3,ENDO-158,diterpene,palustric,dw,2.739
1211,2019,EMF,pre_rust,3,ENDO-158,diterpene,abietic,dw,2.656
1212,2019,EMF,pre_rust,3,ENDO-158,diterpene,dehydroabietic,dw,0.238
1212,2019,EMF,pre_rust,3,ENDO-158,diterpene,levopiramic,dw,33.564
1212,2019,EMF,pre_rust,3,ENDO-158,diterpene,sandaracopiramic,dw,1.554
1212,2019,EMF,pre_rust,3,ENDO-158,diterpene,neoabietic,dw,0.203
1212,2019,EMF,pre_rust,3,ENDO-158,diterpene,palustric,dw,1.079
1212,2019,EMF,pre_rust,3,ENDO-158,diterpene,abietic,dw,0.939
1216,2019,EMF,pre_rust,3,ENDO-156,diterpene,dehydroabietic,dw,0.334
1216,2019,EMF,pre_rust,3,ENDO-156,diterpene,levopiramic,dw,36.869
1216,2019,EMF,pre_rust,3,ENDO-156,diterpene,sandaracopiramic,dw,2.902
1216,2019,EMF,pre_rust,3,ENDO-156,diterpene,neoabietic,dw,0.302
1216,2019,EMF,pre_rust,3,ENDO-156,diterpene,palustric,dw,1.854
1216,2019,EMF,pre_rust,3,ENDO-156,diterpene,abietic,dw,0.757
1220,2019,EMF,pre_rust,3,ENDO-156,diterpene,dehydroabietic,dw,0.373
1220,2019,EMF,pre_rust,3,ENDO-156,diterpene,levopiramic,dw,44.628
1220,2019,EMF,pre_rust,3,ENDO-156,diterpene,sandaracopiramic,dw,2.694
1220,2019,EMF,pre_rust,3,ENDO-156,diterpene,neoabietic,dw,0.294
1220,2019,EMF,pre_rust,3,ENDO-156,diterpene,palustric,dw,1.57
1220,2019,EMF,pre_rust,3,ENDO-156,diterpene,abietic,dw,1.511
1223,2019,EMF,pre_rust,3,ENDO-160,diterpene,dehydroabietic,dw,0.271
1223,2019,EMF,pre_rust,3,ENDO-160,diterpene,levopiramic,dw,23.959
1223,2019,EMF,pre_rust,3,ENDO-160,diterpene,sandaracopiramic,dw,2.691
1223,2019,EMF,pre_rust,3,ENDO-160,diterpene,neoabietic,dw,0.291
1223,2019,EMF,pre_rust,3,ENDO-160,diterpene,palustric,dw,1.962
1223,2019,EMF,pre_rust,3,ENDO-160,diterpene,abietic,dw,0.843
1224,2019,EMF,pre_rust,3,ENDO-160,diterpene,dehydroabietic,dw,0.713
1224,2019,EMF,pre_rust,3,ENDO-160,diterpene,levopiramic,dw,53.23
1224,2019,EMF,pre_rust,3,ENDO-160,diterpene,sandaracopiramic,dw,7.313
1224,2019,EMF,pre_rust,3,ENDO-160,diterpene,neoabietic,dw,0.575
1224,2019,EMF,pre_rust,3,ENDO-160,diterpene,palustric,dw,3.715
1224,2019,EMF,pre_rust,3,ENDO-160,diterpene,abietic,dw,1.655
1229,2019,EMF,pre_rust,4,ENDO-158,diterpene,dehydroabietic,dw,0.397
1229,2019,EMF,pre_rust,4,ENDO-158,diterpene,levopiramic,dw,9.809
1229,2019,EMF,pre_rust,4,ENDO-158,diterpene,sandaracopiramic,dw,3.965
1229,2019,EMF,pre_rust,4,ENDO-158,diterpene,neoabietic,dw,0.541
1229,2019,EMF,pre_rust,4,ENDO-158,diterpene,palustric,dw,3.617
1229,2019,EMF,pre_rust,4,ENDO-158,diterpene,abietic,dw,1.887
1230,2019,EMF,pre_rust,4,ENDO-158,diterpene,dehydroabietic,dw,0.538
1230,2019,EMF,pre_rust,4,ENDO-158,diterpene,levopiramic,dw,14.347
1230,2019,EMF,pre_rust,4,ENDO-158,diterpene,sandaracopiramic,dw,4.524
1230,2019,EMF,pre_rust,4,ENDO-158,diterpene,neoabietic,dw,0.676
1230,2019,EMF,pre_rust,4,ENDO-158,diterpene,palustric,dw,3.679
1230,2019,EMF,pre_rust,4,ENDO-158,diterpene,abietic,dw,3.711
1235,2019,EMF,pre_rust,4,ENDO-157,diterpene,dehydroabietic,dw,0.402
1235,2019,EMF,pre_rust,4,ENDO-157,diterpene,levopiramic,dw,29.264
1235,2019,EMF,pre_rust,4,ENDO-157,diterpene,sandaracopiramic,dw,2.824
1235,2019,EMF,pre_rust,4,ENDO-157,diterpene,neoabietic,dw,0.252
1235,2019,EMF,pre_rust,4,ENDO-157,diterpene,palustric,dw,1.75
1235,2019,EMF,pre_rust,4,ENDO-157,diterpene,abietic,dw,0.745
1236,2019,EMF,pre_rust,4,ENDO-157,diterpene,dehydroabietic,dw,0.262
1236,2019,EMF,pre_rust,4,ENDO-157,diterpene,levopiramic,dw,25.211
1236,2019,EMF,pre_rust,4,ENDO-157,diterpene,sandaracopiramic,dw,1.915
1236,2019,EMF,pre_rust,4,ENDO-157,diterpene,neoabietic,dw,0.211
1236,2019,EMF,pre_rust,4,ENDO-157,diterpene,palustric,dw,1.381
1236,2019,EMF,pre_rust,4,ENDO-157,diterpene,abietic,dw,0.654
1238,2019,EMF,pre_rust,4,ENDO-159,diterpene,dehydroabietic,dw,0.479
1238,2019,EMF,pre_rust,4,ENDO-159,diterpene,levopiramic,dw,21.201
1238,2019,EMF,pre_rust,4,ENDO-159,diterpene,sandaracopiramic,dw,2.992
1238,2019,EMF,pre_rust,4,ENDO-159,diterpene,neoabietic,dw,0.579
1238,2019,EMF,pre_rust,4,ENDO-159,diterpene,palustric,dw,4.056
1238,2019,EMF,pre_rust,4,ENDO-159,diterpene,abietic,dw,1.331
1239,2019,EMF,pre_rust,4,ENDO-159,diterpene,dehydroabietic,dw,0.459
1239,2019,EMF,pre_rust,4,ENDO-159,diterpene,levopiramic,dw,16.539
1239,2019,EMF,pre_rust,4,ENDO-159,diterpene,sandaracopiramic,dw,2.611
1239,2019,EMF,pre_rust,4,ENDO-159,diterpene,neoabietic,dw,0.414
1239,2019,EMF,pre_rust,4,ENDO-159,diterpene,palustric,dw,2.768
1239,2019,EMF,pre_rust,4,ENDO-159,diterpene,abietic,dw,1.273
1241,2019,EMF,pre_rust,4,ENDO-156,diterpene,dehydroabietic,dw,0.934
1241,2019,EMF,pre_rust,4,ENDO-156,diterpene,levopiramic,dw,41.107
1241,2019,EMF,pre_rust,4,ENDO-156,diterpene,sandaracopiramic,dw,4.15
1241,2019,EMF,pre_rust,4,ENDO-156,diterpene,neoabietic,dw,0.51
1241,2019,EMF,pre_rust,4,ENDO-156,diterpene,palustric,dw,3.197
1241,2019,EMF,pre_rust,4,ENDO-156,diterpene,abietic,dw,2.239
1244,2019,EMF,pre_rust,4,ENDO-156,diterpene,dehydroabietic,dw,0.698
1244,2019,EMF,pre_rust,4,ENDO-156,diterpene,levopiramic,dw,24.077
1244,2019,EMF,pre_rust,4,ENDO-156,diterpene,sandaracopiramic,dw,3.984
1244,2019,EMF,pre_rust,4,ENDO-156,diterpene,neoabietic,dw,0.306
1244,2019,EMF,pre_rust,4,ENDO-156,diterpene,palustric,dw,1.94
1244,2019,EMF,pre_rust,4,ENDO-156,diterpene,abietic,dw,0.815
1247,2019,EMF,pre_rust,4,ENDO-160,diterpene,dehydroabietic,dw,0.281
1247,2019,EMF,pre_rust,4,ENDO-160,diterpene,levopiramic,dw,30.616
1247,2019,EMF,pre_rust,4,ENDO-160,diterpene,sandaracopiramic,dw,2.85
1247,2019,EMF,pre_rust,4,ENDO-160,diterpene,neoabietic,dw,0.255
1247,2019,EMF,pre_rust,4,ENDO-160,diterpene,palustric,dw,1.366
1247,2019,EMF,pre_rust,4,ENDO-160,diterpene,abietic,dw,0.98
1249,2019,EMF,pre_rust,4,ENDO-160,diterpene,dehydroabietic,dw,0.349
1249,2019,EMF,pre_rust,4,ENDO-160,diterpene,levopiramic,dw,20.374
1249,2019,EMF,pre_rust,4,ENDO-160,diterpene,sandaracopiramic,dw,3.27
1249,2019,EMF,pre_rust,4,ENDO-160,diterpene,neoabietic,dw,0.353
1249,2019,EMF,pre_rust,4,ENDO-160,diterpene,palustric,dw,2.228
1249,2019,EMF,pre_rust,4,ENDO-160,diterpene,abietic,dw,0.866
1256,2019,EMF,pre_rust,4,ENDO-155,diterpene,dehydroabietic,dw,0.263
1256,2019,EMF,pre_rust,4,ENDO-155,diterpene,levopiramic,dw,12.169
1256,2019,EMF,pre_rust,4,ENDO-155,diterpene,sandaracopiramic,dw,2.21
1256,2019,EMF,pre_rust,4,ENDO-155,diterpene,neoabietic,dw,0.304
1256,2019,EMF,pre_rust,4,ENDO-155,diterpene,palustric,dw,1.627
1256,2019,EMF,pre_rust,4,ENDO-155,diterpene,abietic,dw,0.815
1257,2019,EMF,pre_rust,4,ENDO-155,diterpene,dehydroabietic,dw,0.392
1257,2019,EMF,pre_rust,4,ENDO-155,diterpene,levopiramic,dw,8.629
1257,2019,EMF,pre_rust,4,ENDO-155,diterpene,sandaracopiramic,dw,1.625
1257,2019,EMF,pre_rust,4,ENDO-155,diterpene,neoabietic,dw,0.394
1257,2019,EMF,pre_rust,4,ENDO-155,diterpene,palustric,dw,4.121
1257,2019,EMF,pre_rust,4,ENDO-155,diterpene,abietic,dw,0
1259,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,dehydroabietic,dw,0.365
1259,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,levopiramic,dw,14.244
1259,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,sandaracopiramic,dw,2.444
1259,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,neoabietic,dw,0.259
1259,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,palustric,dw,1.468
1259,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,abietic,dw,0.662
1263,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,dehydroabietic,dw,0.428
1263,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,levopiramic,dw,17.822
1263,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,sandaracopiramic,dw,3.604
1263,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,neoabietic,dw,0.283
1263,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,palustric,dw,1.554
1263,2019,FFE+EMF,pre_rust,1,ENDO-156,diterpene,abietic,dw,0.798
1264,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,dehydroabietic,dw,0.341
1264,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,levopiramic,dw,4.549
1264,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,sandaracopiramic,dw,2.744
1264,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,neoabietic,dw,0.202
1264,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,palustric,dw,1.305
1264,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,abietic,dw,0.613
1268,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,dehydroabietic,dw,0.395
1268,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,levopiramic,dw,17.995
1268,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,sandaracopiramic,dw,2.164
1268,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,neoabietic,dw,0.54
1268,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,palustric,dw,2.924
1268,2019,FFE+EMF,pre_rust,1,ENDO-158,diterpene,abietic,dw,3.476
1270,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,dehydroabietic,dw,0.198
1270,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,levopiramic,dw,28.605
1270,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,sandaracopiramic,dw,1.825
1270,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,neoabietic,dw,0.323
1270,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,palustric,dw,1.96
1270,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,abietic,dw,0.73
1272,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,dehydroabietic,dw,0.328
1272,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,levopiramic,dw,29.872
1272,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,sandaracopiramic,dw,3.53
1272,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,neoabietic,dw,0.244
1272,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,palustric,dw,1.031
1272,2019,FFE+EMF,pre_rust,1,ENDO-159,diterpene,abietic,dw,2.57
1276,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,dehydroabietic,dw,0.486
1276,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,levopiramic,dw,26.183
1276,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,sandaracopiramic,dw,4.023
1276,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,neoabietic,dw,0.408
1276,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,palustric,dw,2.181
1276,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,abietic,dw,1.704
1278,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,dehydroabietic,dw,0.224
1278,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,levopiramic,dw,15.938
1278,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,sandaracopiramic,dw,2.349
1278,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,neoabietic,dw,0.234
1278,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,palustric,dw,1.411
1278,2019,FFE+EMF,pre_rust,1,ENDO-160,diterpene,abietic,dw,0.669
1279,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,dehydroabietic,dw,0
1279,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,levopiramic,dw,1.922
1279,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,sandaracopiramic,dw,3.479
1279,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,neoabietic,dw,0.521
1279,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,palustric,dw,2.162
1279,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,abietic,dw,2.303
1280,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,dehydroabietic,dw,0.317
1280,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,levopiramic,dw,4.273
1280,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,sandaracopiramic,dw,2.631
1280,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,neoabietic,dw,0.228
1280,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,palustric,dw,1.648
1280,2019,FFE+EMF,pre_rust,1,ENDO-157,diterpene,abietic,dw,0.74
1287,2019,FFE+EMF,pre_rust,1,ENDO-155,diterpene,dehydroabietic,dw,0.578
